Date,Open,High,Low,Close,Adj Close,Volume
2010-10-29,29.700001,31.690001,29.510000,29.510000,25.926300,22300
2010-11-01,30.040001,32.160000,30.040001,30.969999,27.209002,6100
2010-11-02,30.870001,31.900000,30.870001,31.670000,27.823990,2000
2010-11-03,31.379999,32.000000,30.020000,32.000000,28.113913,16400
2010-11-04,32.750000,33.180000,32.020000,33.180000,29.150614,2700
2010-11-05,31.950001,33.070000,31.639999,33.070000,29.053963,1600
2010-11-08,32.590000,33.009998,32.099998,32.099998,28.201771,1900
2010-11-09,32.500000,32.950001,31.900000,31.920000,28.043627,3300
2010-11-10,31.030001,32.119999,31.030001,32.119999,28.219336,1000
2010-11-11,31.969999,32.509998,31.299999,32.250000,28.333551,3600
2010-11-12,31.580000,32.500000,31.290001,32.200001,28.289621,2800
2010-11-15,31.600000,34.000000,31.059999,33.619999,29.537170,7000
2010-11-16,32.630001,32.630001,32.630001,32.630001,28.667406,100
2010-11-17,32.529999,33.230000,31.510000,32.869999,28.878260,1800
2010-11-18,32.810001,33.880001,32.810001,33.180000,29.150614,1900
2010-11-19,33.180000,33.180000,33.180000,33.180000,29.150614,0
2010-11-22,34.400002,34.750000,33.900002,34.750000,30.529945,3000
2010-11-23,34.650002,34.680000,31.299999,31.299999,27.498920,10500
2010-11-24,31.520000,34.200001,31.299999,34.200001,30.046745,4100
2010-11-26,34.930000,34.930000,34.570000,34.570000,30.371815,400
2010-11-29,34.820000,34.970001,33.040001,34.630001,30.424526,1800
2010-11-30,34.380001,34.830002,33.009998,34.180000,30.029177,2100
2010-12-01,33.970001,33.990002,33.220001,33.220001,29.185755,2600
2010-12-02,33.990002,33.990002,33.389999,33.470001,29.405392,1500
2010-12-03,32.830002,33.099998,32.509998,32.590000,28.632265,4100
2010-12-06,32.500000,32.500000,31.370001,31.370001,27.560425,4600
2010-12-07,31.600000,34.200001,31.070000,34.200001,30.046745,21100
2010-12-08,34.500000,35.480000,33.770000,34.650002,30.442095,51100
2010-12-09,34.500000,34.889999,34.340000,34.349998,30.178524,11000
2010-12-10,34.340000,35.500000,34.340000,35.209999,30.934093,2000
2010-12-13,35.189999,35.189999,34.750000,35.040001,30.784729,1700
2010-12-14,34.340000,35.000000,34.340000,34.340000,30.169746,4000
2010-12-15,34.380001,34.540001,34.340000,34.340000,30.169746,1400
2010-12-16,33.799999,34.459999,33.779999,34.080002,29.941322,2600
2010-12-17,33.810001,34.509998,33.160000,33.750000,29.651384,6200
2010-12-20,32.410000,34.799999,32.410000,33.110001,29.089108,7000
2010-12-21,32.599998,33.150002,31.270000,31.490000,27.665850,5000
2010-12-22,31.700001,32.150002,31.459999,31.760000,27.903063,2600
2010-12-23,31.500000,32.520000,31.000000,32.040001,28.149052,27200
2010-12-27,31.540001,32.799999,31.420000,32.599998,28.641047,14200
2010-12-28,32.119999,33.230000,31.270000,32.220001,28.307199,5100
2010-12-29,32.439999,33.560001,32.259998,33.490002,29.422962,2800
2010-12-30,33.160000,34.349998,32.869999,33.770000,29.668964,3800
2010-12-31,33.099998,33.380001,33.099998,33.369999,29.317539,1100
2011-01-03,33.689999,34.209999,32.049999,32.049999,28.157841,2500
2011-01-04,32.570000,32.680000,31.900000,32.680000,28.711329,4200
2011-01-05,31.900000,31.980000,31.320000,31.510000,27.683418,5400
2011-01-06,31.520000,31.530001,30.900000,31.520000,27.692205,1100
2011-01-07,31.340000,31.510000,31.200001,31.200001,27.411072,500
2011-01-10,31.350000,32.259998,31.350000,31.760000,27.903063,1300
2011-01-11,32.180000,32.180000,29.410000,30.350000,26.664291,6600
2011-01-12,30.590000,31.709999,30.010000,30.799999,27.059641,4600
2011-01-13,31.190001,35.700001,31.190001,35.470001,31.162514,12600
2011-01-14,35.110001,37.639999,35.110001,36.810001,32.339783,15000
2011-01-18,36.900002,38.070000,36.900002,37.369999,32.831783,2500
2011-01-19,37.450001,37.500000,36.110001,36.200001,31.803865,6100
2011-01-20,36.139999,36.139999,32.619999,32.799999,28.816757,4700
2011-01-21,32.070000,32.310001,32.070000,32.310001,28.386265,300
2011-01-24,32.549999,33.099998,32.549999,32.759998,28.781620,2300
2011-01-25,33.529999,33.529999,33.049999,33.049999,29.036402,500
2011-01-26,33.500000,36.130001,33.500000,34.730000,30.512379,2100
2011-01-27,34.939999,34.939999,32.680000,33.799999,29.695320,1100
2011-01-28,32.139999,32.400002,29.500000,31.750000,27.894278,12200
2011-01-31,32.200001,32.740002,31.709999,32.200001,28.289621,1400
2011-02-01,31.100000,31.629999,31.100000,31.629999,27.788849,400
2011-02-02,31.650000,31.950001,31.400000,31.400000,27.586777,900
2011-02-03,32.049999,33.299999,32.029999,33.299999,29.256039,3800
2011-02-04,33.220001,33.250000,33.220001,33.250000,29.212116,200
2011-02-07,33.279999,33.279999,32.009998,32.459999,28.518051,800
2011-02-08,32.150002,33.970001,31.100000,33.750000,29.651384,5500
2011-02-09,33.250000,33.759998,32.330002,32.450001,28.509260,3700
2011-02-10,32.650002,32.990002,32.000000,32.610001,28.649836,6400
2011-02-11,32.669998,32.669998,31.879999,32.639999,28.676188,700
2011-02-14,33.000000,33.470001,33.000000,33.110001,29.089108,2600
2011-02-15,33.110001,33.110001,33.110001,33.110001,29.089108,0
2011-02-16,31.570000,32.349998,30.110001,31.000000,27.235348,3200
2011-02-17,30.070000,31.010000,30.070000,31.010000,27.244137,400
2011-02-18,31.770000,33.889999,31.629999,33.540001,29.466896,3700
2011-02-22,34.049999,34.430000,33.500000,33.900002,29.783176,1600
2011-02-23,33.910000,33.910000,33.500000,33.630001,29.545969,2000
2011-02-24,34.799999,34.799999,33.700001,33.700001,29.607462,1000
2011-02-25,34.529999,34.529999,33.730000,33.730000,29.633829,200
2011-02-28,33.799999,33.799999,33.500000,33.500000,29.431757,2500
2011-03-01,33.849998,33.849998,33.750000,33.750000,29.651384,300
2011-03-02,33.750000,33.750000,33.750000,33.750000,29.651384,0
2011-03-03,33.529999,33.590000,33.400002,33.400002,29.343897,3500
2011-03-04,33.400002,33.400002,33.400002,33.400002,29.343897,0
2011-03-07,33.139999,34.040001,33.139999,33.220001,29.185755,800
2011-03-08,31.469999,32.970001,31.469999,32.720001,28.746475,700
2011-03-09,32.430000,32.430000,32.200001,32.200001,28.289621,300
2011-03-10,30.410000,31.969999,30.410000,31.000000,27.235348,2100
2011-03-11,31.000000,31.000000,31.000000,31.000000,27.235348,0
2011-03-14,31.080000,32.000000,31.080000,31.879999,28.008482,1400
2011-03-15,31.080000,31.080000,29.290001,29.290001,25.733021,400
2011-03-16,29.340000,29.700001,27.120001,29.000000,25.478233,1800
2011-03-17,29.500000,33.950001,29.500000,33.000000,28.992464,5200
2011-03-18,33.169998,33.990002,32.240002,33.419998,29.361465,1500
2011-03-21,33.500000,33.500000,32.189999,32.849998,28.860682,2200
2011-03-22,33.450001,33.490002,32.189999,32.290001,28.368696,1700
2011-03-23,32.930000,33.520000,32.900002,33.520000,29.449327,3200
2011-03-24,32.169998,32.169998,32.169998,32.169998,28.263268,100
2011-03-25,33.500000,33.500000,33.500000,33.500000,29.431757,400
2011-03-28,33.410000,33.509998,33.049999,33.049999,29.036402,2800
2011-03-29,33.060001,33.900002,33.060001,33.740002,29.642616,1900
2011-03-30,33.669998,33.669998,33.529999,33.529999,29.458107,200
2011-03-31,33.580002,33.580002,33.580002,33.580002,29.502039,400
2011-04-01,33.049999,33.060001,33.049999,33.049999,29.036402,500
2011-04-04,33.740002,33.740002,33.000000,33.430000,29.370256,1500
2011-04-05,33.049999,33.650002,33.049999,33.650002,29.563534,400
2011-04-06,33.400002,33.700001,33.320000,33.700001,29.607462,1100
2011-04-07,33.700001,33.700001,33.700001,33.700001,29.607462,0
2011-04-08,33.700001,33.700001,33.430000,33.430000,29.370256,700
2011-04-11,33.450001,33.450001,33.450001,33.450001,29.387823,400
2011-04-12,32.950001,33.500000,31.020000,31.910000,28.034845,4100
2011-04-13,31.969999,31.969999,31.160000,31.160000,27.375921,1100
2011-04-14,31.209999,31.209999,29.520000,30.600000,26.883924,1900
2011-04-15,30.600000,32.349998,30.600000,32.029999,28.140265,7900
2011-04-18,31.670000,31.670000,30.850000,30.900000,27.147495,2600
2011-04-19,30.150000,30.879999,30.059999,30.879999,27.129927,1100
2011-04-20,31.270000,31.270000,31.000000,31.000000,27.235348,400
2011-04-21,31.309999,31.700001,30.879999,31.500000,27.674631,5600
2011-04-25,30.379999,30.379999,27.400000,29.250000,25.697874,6400
2011-04-26,29.250000,29.250000,28.750000,28.750000,25.258595,800
2011-04-27,29.469999,30.000000,28.750000,29.290001,25.733021,4200
2011-04-28,28.990000,28.990000,28.990000,28.990000,25.469452,100
2011-04-29,28.740000,29.049999,28.500000,28.709999,25.223450,2100
2011-05-02,28.549999,28.549999,28.180000,28.180000,24.757822,300
2011-05-03,28.180000,28.180000,27.629999,27.850000,24.467892,900
2011-05-04,27.700001,27.700001,27.500000,27.500000,24.160393,200
2011-05-05,28.540001,28.740000,27.620001,27.620001,24.265816,800
2011-05-06,27.530001,28.309999,26.889999,27.049999,23.765045,2100
2011-05-09,27.230000,27.450001,26.879999,26.980000,23.703537,2200
2011-05-10,26.570000,26.570000,25.480000,25.480000,22.385708,1600
2011-05-11,25.480000,25.480000,25.480000,25.480000,22.385708,0
2011-05-12,25.299999,26.010000,25.299999,25.330000,22.253914,600
2011-05-13,25.070000,26.090000,25.070000,26.090000,22.921621,600
2011-05-16,26.090000,26.090000,26.090000,26.090000,22.921621,0
2011-05-17,26.090000,26.090000,26.090000,26.090000,22.921621,0
2011-05-18,25.100000,25.150000,25.090000,25.090000,22.043062,600
2011-05-19,25.090000,25.100000,23.000000,23.040001,20.242022,2300
2011-05-20,22.500000,23.290001,22.500000,23.010000,20.215660,1800
2011-05-23,23.400000,23.400000,23.400000,23.400000,20.558302,500
2011-05-24,23.549999,23.549999,23.100000,23.110001,20.303518,600
2011-05-25,23.040001,23.240000,22.660000,23.240000,20.417728,800
2011-05-26,23.780001,23.850000,23.350000,23.350000,20.514370,600
2011-05-27,23.350000,23.350000,23.350000,23.350000,20.514370,0
2011-05-31,24.840000,24.840000,23.920000,23.920000,21.015154,2700
2011-06-01,25.420000,25.420000,24.000000,24.000000,21.085434,600
2011-06-02,25.290001,25.290001,24.459999,24.459999,21.489573,800
2011-06-03,24.459999,24.459999,24.459999,24.459999,21.489573,0
2011-06-06,24.010000,24.020000,22.799999,22.799999,20.031162,2300
2011-06-07,22.500000,22.500000,22.200001,22.200001,19.504026,400
2011-06-08,23.000000,23.000000,22.400000,22.400000,19.679741,900
2011-06-09,22.400000,22.400000,22.400000,22.400000,19.679741,0
2011-06-10,23.000000,23.400000,23.000000,23.000000,20.206871,1000
2011-06-13,23.049999,23.049999,22.100000,22.100000,19.416174,1200
2011-06-14,22.000000,22.000000,20.360001,20.750000,18.230114,4500
2011-06-15,20.660000,21.010000,20.450001,21.010000,18.458540,400
2011-06-16,20.879999,20.879999,20.620001,20.690001,18.177401,3900
2011-06-17,20.790001,23.500000,20.260000,23.500000,20.646156,7300
2011-06-20,21.610001,22.930000,21.549999,22.930000,20.145374,2900
2011-06-21,22.930000,22.930000,22.020000,22.260000,19.556744,2900
2011-06-22,21.100000,21.400000,20.530001,21.400000,18.801178,400
2011-06-23,20.889999,20.889999,20.010000,20.139999,17.694195,4200
2011-06-24,20.430000,20.980000,20.400000,20.450001,17.966549,7400
2011-06-27,20.420000,21.240000,20.420000,21.240000,18.660614,1800
2011-06-28,21.379999,21.500000,21.379999,21.500000,18.889034,1000
2011-06-29,21.440001,21.600000,21.410000,21.430000,18.827538,1800
2011-06-30,21.430000,21.500000,21.129999,21.129999,18.563963,1700
2011-07-01,21.129999,21.129999,21.129999,21.129999,18.563963,0
2011-07-05,21.459999,24.809999,21.459999,24.700001,21.700426,4600
2011-07-06,24.879999,25.410000,24.670000,25.410000,22.324203,1200
2011-07-07,25.059999,27.370001,24.879999,26.549999,23.325764,6700
2011-07-08,26.600000,27.020000,26.600000,27.000000,23.721117,1100
2011-07-11,27.000000,27.000000,26.030001,26.030001,22.868914,700
2011-07-12,26.150000,26.260000,24.889999,25.320000,22.245132,1400
2011-07-13,25.250000,27.160000,25.250000,26.350000,23.150049,3100
2011-07-14,26.350000,26.350000,26.350000,26.350000,23.150049,0
2011-07-15,26.350000,26.350000,26.350000,26.350000,23.150049,0
2011-07-18,26.000000,26.000000,25.000000,25.030001,21.990351,1800
2011-07-19,25.049999,26.480000,24.110001,25.410000,22.324203,9300
2011-07-20,25.430000,25.430000,25.000000,25.209999,22.148491,2500
2011-07-21,25.430000,26.969999,25.430000,26.400000,23.193977,1100
2011-07-22,26.100000,26.100000,26.100000,26.100000,22.930407,2100
2011-07-25,25.580000,25.690001,25.500000,25.690001,22.570206,500
2011-07-26,25.500000,25.510000,25.500000,25.510000,22.412062,700
2011-07-27,25.350000,25.350000,25.350000,25.350000,22.271496,600
2011-07-28,23.559999,25.900000,23.370001,25.559999,22.455988,18500
2011-07-29,25.559999,25.559999,25.559999,25.559999,22.455988,0
2011-08-01,25.700001,25.700001,23.100000,24.330000,21.375362,900
2011-08-02,23.490000,23.690001,23.490000,23.690001,20.813086,700
2011-08-03,21.440001,26.600000,21.420000,26.600000,23.369692,11200
2011-08-04,25.840000,26.070000,25.840000,26.070000,22.904051,500
